Product Name,SKU,Product ID,SPOD Product Name,Size,Color,Product Description,Price,Production Cost,Image URL 1,Image URL 2,Image URL 3,Image URL 4,Image URL 5
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335822-P2489A708S94,3114078,Gildan Unisex Softstyle® Midweight Hoodie,4XL,maroon,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/3ed43b48-569e-4943-af1e-2b51466a154a/views/1,width=1000,height=1000,appearanceId=708,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335822-P2489A715S2,3114078,Gildan Unisex Softstyle® Midweight Hoodie,S,military green,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/3ed43b48-569e-4943-af1e-2b51466a154a/views/1,width=1000,height=1000,appearanceId=715,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335822-P2489A715S3,3114078,Gildan Unisex Softstyle® Midweight Hoodie,M,military green,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/3ed43b48-569e-4943-af1e-2b51466a154a/views/1,width=1000,height=1000,appearanceId=715,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335822-P2489A715S4,3114078,Gildan Unisex Softstyle® Midweight Hoodie,L,military green,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/3ed43b48-569e-4943-af1e-2b51466a154a/views/1,width=1000,height=1000,appearanceId=715,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335822-P2489A715S5,3114078,Gildan Unisex Softstyle® Midweight Hoodie,XL,military green,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/3ed43b48-569e-4943-af1e-2b51466a154a/views/1,width=1000,height=1000,appearanceId=715,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335822-P2489A715S6,3114078,Gildan Unisex Softstyle® Midweight Hoodie,XXL,military green,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/3ed43b48-569e-4943-af1e-2b51466a154a/views/1,width=1000,height=1000,appearanceId=715,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335822-P2489A715S38,3114078,Gildan Unisex Softstyle® Midweight Hoodie,3XL,military green,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/3ed43b48-569e-4943-af1e-2b51466a154a/views/1,width=1000,height=1000,appearanceId=715,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335822-P2489A715S94,3114078,Gildan Unisex Softstyle® Midweight Hoodie,4XL,military green,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/3ed43b48-569e-4943-af1e-2b51466a154a/views/1,width=1000,height=1000,appearanceId=715,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335822-P2489A1037S2,3114078,Gildan Unisex Softstyle® Midweight Hoodie,S,sand,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/3ed43b48-569e-4943-af1e-2b51466a154a/views/1,width=1000,height=1000,appearanceId=1037,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335822-P2489A1037S3,3114078,Gildan Unisex Softstyle® Midweight Hoodie,M,sand,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/3ed43b48-569e-4943-af1e-2b51466a154a/views/1,width=1000,height=1000,appearanceId=1037,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335822-P2489A1037S4,3114078,Gildan Unisex Softstyle® Midweight Hoodie,L,sand,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/3ed43b48-569e-4943-af1e-2b51466a154a/views/1,width=1000,height=1000,appearanceId=1037,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335822-P2489A1037S5,3114078,Gildan Unisex Softstyle® Midweight Hoodie,XL,sand,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/3ed43b48-569e-4943-af1e-2b51466a154a/views/1,width=1000,height=1000,appearanceId=1037,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335822-P2489A1037S6,3114078,Gildan Unisex Softstyle® Midweight Hoodie,XXL,sand,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/3ed43b48-569e-4943-af1e-2b51466a154a/views/1,width=1000,height=1000,appearanceId=1037,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335822-P2489A1037S38,3114078,Gildan Unisex Softstyle® Midweight Hoodie,3XL,sand,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/3ed43b48-569e-4943-af1e-2b51466a154a/views/1,width=1000,height=1000,appearanceId=1037,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335822-P2489A1037S94,3114078,Gildan Unisex Softstyle® Midweight Hoodie,4XL,sand,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/3ed43b48-569e-4943-af1e-2b51466a154a/views/1,width=1000,height=1000,appearanceId=1037,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335855-P2489A577S2,3114077,Gildan Unisex Softstyle® Midweight Hoodie,S,light heather grey,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/94d4b5d0-698f-42d0-a9e1-7bc7617d8338/views/1,width=1000,height=1000,appearanceId=577,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335855-P2489A577S3,3114077,Gildan Unisex Softstyle® Midweight Hoodie,M,light heather grey,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/94d4b5d0-698f-42d0-a9e1-7bc7617d8338/views/1,width=1000,height=1000,appearanceId=577,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335855-P2489A577S4,3114077,Gildan Unisex Softstyle® Midweight Hoodie,L,light heather grey,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/94d4b5d0-698f-42d0-a9e1-7bc7617d8338/views/1,width=1000,height=1000,appearanceId=577,mediaType=png/1",,,,
Pottery Reflection Unisex Softstyle® Midweight Hoodie,585335855-P2489A577S5,3114077,Gildan Unisex Softstyle® Midweight Hoodie,XL,light heather grey,"Delve deep into the introspective side of your craft with our 'Pottery Reflection' hoodie. This hoodie is designed for the thoughtful potter who views each piece as a mirror to their soul, where every curve and contour reflects personal growth and artistic discovery. It's perfect for those who use pottery as a medium for self-expression and meditation.

This piece celebrates the reflective nature of pottery, highlighting how the process of shaping clay can be as much about sculpting oneself as it is about creating functional or decorative items. Whether you're quietly centering clay on the wheel or contemplating the results of a recent firing, this hoodie encapsulates the contemplative spirit of your art.

Cosy is the new cool. This unisex hoodie is wonderfully soft on the inside, providing comfort and warmth for those serene moments in the studio or reflective breaks. It’s an ideal companion for all seasons, supporting you as you explore the deeper meanings behind your creations.

Wear this hoodie to remind yourself of the reflective journey that pottery invites, or gift it to a fellow artist who values the introspective aspects of the craft. 'Pottery Reflection' isn't just about looking back—it's about seeing within.

Product Details
Classic fit unisex hoodie without seams featuring drop shoulder
With two-part hood featuring colour-coordinated jersey lining and kangaroo pouch
1x1 rib knit with elastane on cuffs and hem
With black tear-off label
Soft fabric density: 285 g/m²
Material: 80% cotton, 20% polyester",34.990,24.97,"https://image.spreadshirtmedia.net/image-server/v1/products/94d4b5d0-698f-42d0-a9e1-7bc7617d8338/views/1,width=1000,height=1000,appearanceId=577,mediaType=png/1",,,,
